TOT_POP,% NA/AI-alone,% Hawaiian/PI-alone,Bachelor's degree or higher 2014-18,Population Aged 60+,STATE_FIPS,anycondition_number,Total Hospitals (2019)
7450.0,1.020134228,0.026845638,1148.0,1964.0,56.0,2275.0,0.373959085
65936.0,0.365505945,0.098580442,8312.0,16958.0,18.0,24215.0,1.300614267
14523.0,0.585278524,0.075741927,3281.0,3666.0,51.0,4843.0,0.163683912
42276.0,0.449427571,0.052038982,4911.0,9768.0,39.0,15360.0,0.701619804
129641.0,0.411135366,0.060166151,16174.0,30680.0,18.0,54545.0,2.557221157
86976.0,1.971808315,0.143717807,11083.0,16787.0,48.0,34606.0,1.584861461
33190.0,3.025007532,0.039168424,3636.0,9534.0,37.0,14983.0,0.357994611
7380.0,1.382113821,0.027100271,1274.0,2187.0,46.0,2303.0,0.476811734
49791.0,0.873651865,0.279166918,11811.0,6710.0,53.0,12751.0,0.607884902
43892.0,0.0934111,0.043288071,2253.0,7689.0,39.0,12920.0,0.728439219
31666.0,0.909492831,0.044211457,4342.0,8552.0,51.0,12010.0,0.356896974
127335.0,1.664899674,0.22381906,16618.0,29548.0,41.0,44633.0,1.8534877
53140.0,0.455400828,0.060218291,7579.0,15778.0,47.0,21647.0,0.902672226
5882.0,3.485209113,0.11900714,565.0,1296.0,8.0,2010.0,0.091913285
98105.0,0.268080118,0.026502217,25714.0,14980.0,19.0,28203.0,3.66788915
6549.0,0.397007177,0.04580852,551.0,1714.0,47.0,2853.0,0.111245774
15096.0,2.927927928,0.052994171,2330.0,5016.0,26.0,6571.0,0.217471237
88355.0,0.474223304,0.07922585,16432.0,17641.0,51.0,30020.0,0.995819874
17844.0,0.3866846,0.089665994,2773.0,5387.0,17.0,6517.0,0.261895224
157413.0,0.437066824,0.050186452,32781.0,57277.0,12.0,55067.0,1.60374195
14503.0,3.675101703,0.131007378,2053.0,4307.0,8.0,4870.0,0.226626722
84460.0,1.079801089,0.507932749,19576.0,24585.0,53.0,25937.0,1.031149382
171700.0,1.683168317,0.944088527,28437.0,40002.0,49.0,47000.0,2.933088271
13565.0,0.398083303,0.007371913,1528.0,3948.0,17.0,5225.0,0.19909262
73901.0,5.57637921,0.334230931,8205.0,19476.0,53.0,26629.0,0.902237396
2430.0,0.823045268,0.041152263,280.0,724.0,30.0,788.0,0.128098804
7682.0,1.353814111,0.0,980.0,2038.0,20.0,2690.0,0.366751216
26846.0,1.270207852,0.100573642,2650.0,6046.0,48.0,10179.0,0.489183117
3741.0,1.149425287,0.0,242.0,608.0,48.0,1287.0,0.068167848
70941.0,0.618824093,0.063432994,5994.0,14679.0,22.0,26805.0,2.405307064
28710.0,0.445837687,0.059212818,6079.0,5912.0,20.0,9302.0,1.370662252
24949.0,2.757625556,0.348711371,3383.0,4799.0,40.0,8857.0,0.790911113
9611.0,0.208094891,0.020809489,1171.0,2496.0,17.0,3453.0,0.14106002
12311.0,0.251807327,0.048736902,1051.0,2555.0,21.0,5298.0,0.289287983
30816.0,0.697689512,0.490005192,4382.0,9166.0,13.0,11421.0,0.424766445
34208.0,0.268942937,0.026309635,5230.0,8041.0,17.0,10820.0,0.502068584
33169.0,0.364798456,0.048237812,3909.0,8184.0,27.0,10462.0,0.750726897
55852.0,1.031296999,0.109217217,6940.0,14724.0,29.0,21228.0,1.11221699
39694.0,0.49629667,0.040308359,8589.0,11094.0,23.0,13623.0,1.008362199
135428.0,0.564137401,0.047995983,23841.0,30856.0,55.0,40826.0,3.098256355
3533.0,0.396263799,0.367959241,562.0,1110.0,31.0,1286.0,0.170307599
11169.0,0.465574358,0.098486883,1096.0,2610.0,19.0,3921.0,0.417579674
749.0,0.667556742,0.0,108.0,185.0,48.0,288.0,0.013648147
72133.0,0.483828484,9.221854075,14968.0,18043.0,15.0,19376.0,1.117167233
62075.0,0.457511075,0.264196536,6741.0,14861.0,37.0,22744.0,0.669554548
24192.0,18.79133598,0.260416667,2911.0,5825.0,41.0,8271.0,0.352138646
86983.0,0.765666854,0.059781796,15877.0,16810.0,29.0,29034.0,1.732148722
713856.0,1.36554151,0.393496728,167680.0,116223.0,8.0,171626.0,11.15485385
18691.0,0.732973089,0.03745118,2657.0,4286.0,27.0,5463.0,0.423040684
18486.0,0.676187385,0.048685492,1733.0,4794.0,47.0,7444.0,0.314015784
9541.0,7.231946337,0.06288649,1428.0,2983.0,38.0,3325.0,0.489554348
292502.0,0.342219882,0.069059357,77725.0,49057.0,12.0,92379.0,2.980044391
18627.0,0.20937349,0.059054061,2981.0,4727.0,19.0,6813.0,0.696414772
8777.0,5.001709012,0.330409024,1078.0,3106.0,6.0,3110.0,0.079655672
19479.0,0.35422763,0.0,2490.0,4574.0,17.0,6778.0,0.285892012
56530.0,0.344949584,0.022996639,5701.0,14964.0,47.0,21840.0,0.960257075
41550.0,0.271961492,0.108303249,4376.0,11322.0,39.0,16824.0,0.689570982
10881.0,3.345280765,0.496277916,963.0,1928.0,31.0,3548.0,0.524516552
14836.0,0.532488541,0.033701806,3596.0,5121.0,51.0,5783.0,0.167211631
17824.0,1.004263914,0.022441652,1493.0,4698.0,26.0,6854.0,0.256770491
24265.0,0.77889965,0.045332784,1586.0,5106.0,47.0,9528.0,0.412181814
8716.0,4.061496099,0.390087196,1987.0,2181.0,31.0,2813.0,0.420153136
88690.0,0.359679784,0.07554403,9991.0,18943.0,1.0,36408.0,1.832636336
27271.0,1.067067581,0.058670382,2795.0,7131.0,37.0,10829.0,0.29415098
90180.0,0.343756931,0.075404746,27049.0,12950.0,19.0,22395.0,3.371594144
2637772.0,1.08458957,0.111647254,506554.0,377154.0,48.0,820238.0,48.06502007
39498.0,0.341789458,0.06076257,5644.0,11948.0,42.0,15698.0,0.613731957
1127.0,1.419698314,0.0,119.0,267.0,16.0,418.0,0.028910483
42733.0,23.92764374,0.109985257,5329.0,13064.0,40.0,18460.0,1.354683738
2987.0,2.510880482,0.133913626,436.0,986.0,6.0,1039.0,0.027108521
60537.0,0.958091746,0.079290351,10698.0,17518.0,48.0,23089.0,1.103094627
332330.0,1.845755725,0.389973821,51252.0,52166.0,37.0,104063.0,3.584584182
476.0,0.210084034,0.0,80.0,164.0,31.0,168.0,0.02294549
29970.0,0.570570571,0.08341675,4383.0,7553.0,13.0,10650.0,0.413105217
42132.0,12.95452388,0.287192633,5519.0,11602.0,53.0,14251.0,0.514378235
33304.0,0.85275042,0.321282729,3776.0,6877.0,24.0,13572.0,0.275571357
67653.0,4.919220138,0.215807134,8988.0,18095.0,41.0,21311.0,0.984756771
6955.0,0.30194105,0.014378145,937.0,2245.0,54.0,3233.0,0.215678978
2611.0,1.302183072,0.191497511,353.0,807.0,16.0,761.0,0.066978944
10558.0,0.549346467,0.085243417,854.0,2693.0,18.0,4446.0,0.20826082
16106.0,0.360114243,0.093132994,1316.0,3627.0,21.0,6786.0,0.378464158
22601.0,0.322994558,0.08849166,2066.0,5331.0,13.0,9031.0,0.311531231
29955.0,0.387247538,0.016691704,5968.0,7097.0,17.0,10463.0,0.439647581
6111.0,0.850924562,0.016363934,746.0,1301.0,46.0,1763.0,0.394823375
103551.0,0.318683547,0.040559724,31252.0,15454.0,27.0,24418.0,2.343710119
50592.0,0.571236559,0.035578748,6163.0,13707.0,23.0,19116.0,1.285208353
229642.0,0.264759931,0.054432552,39658.0,62316.0,39.0,97916.0,3.811178327
81069.0,0.383623827,0.065376408,7812.0,16484.0,21.0,35881.0,1.904986391
38701.0,0.41342601,0.015503475,4393.0,10199.0,17.0,15821.0,0.568012052
47079.0,1.062044648,0.074343125,6533.0,14046.0,37.0,20171.0,0.507804407
9226.0,8.486884891,0.097550401,967.0,2780.0,16.0,3311.0,0.236670908
15449.0,49.22001424,0.064729109,1635.0,2833.0,49.0,5195.0,0.263909614
22304.0,0.399031564,0.017934003,3466.0,4356.0,29.0,7253.0,0.444153974
131533.0,0.212874336,0.184744513,26756.0,22880.0,21.0,46740.0,3.090806288
8276.0,0.398743354,0.241662639,1138.0,2671.0,27.0,3024.0,0.187313932
23341.0,0.698341973,0.051411679,2242.0,6243.0,26.0,8926.0,0.336247757
10769.0,0.529297056,0.05571548,1797.0,4271.0,51.0,4301.0,0.121373824
13376.0,1.405502392,0.074760766,2295.0,3710.0,56.0,4467.0,0.671419694
159442.0,0.342444274,0.053310922,33483.0,35905.0,36.0,52230.0,1.354369509
113459.0,0.451264333,0.12162984,35115.0,25277.0,13.0,31502.0,1.563914074
13938.0,0.466350983,0.028698522,1369.0,3450.0,13.0,5485.0,0.192120805
11640.0,0.884879725,0.171821306,3050.0,1500.0,16.0,3035.0,0.29859629
15041.0,1.229971411,0.059836447,1341.0,4939.0,26.0,6370.0,0.216678913
172828.0,0.294512463,0.052653505,47013.0,29727.0,17.0,50324.0,2.536585282
34993.0,2.31189095,0.100020004,6177.0,8536.0,30.0,11224.0,1.844675493
60949.0,0.328143202,0.034455036,6299.0,17512.0,51.0,23704.0,0.686935946
16006.0,1.461951768,0.124953143,2654.0,5273.0,41.0,5948.0,0.232983266
39563.0,0.40441827,0.035386599,3960.0,8664.0,28.0,16375.0,1.311467489
20544.0,1.387266355,0.963785047,2270.0,4901.0,45.0,7843.0,0.278816009
27604.0,0.369511665,0.03260397,3072.0,8008.0,17.0,11004.0,0.405142107
4059.0,1.74919931,1.92165558,755.0,1371.0,53.0,1465.0,0.049555237
8351.0,1.005867561,0.706502215,803.0,2190.0,13.0,3212.0,0.115109832
51653.0,1.239037423,0.063887867,6975.0,13966.0,26.0,18101.0,0.744107168
4921.0,0.975411502,0.020321073,620.0,1716.0,48.0,1970.0,0.089669601
14275.0,0.42732049,0.077057793,1822.0,3897.0,45.0,6498.0,0.193735326
8802.0,0.306748466,0.124971597,1915.0,3293.0,51.0,3128.0,0.09920442
4358.0,81.59706287,0.022946306,385.0,542.0,38.0,1573.0,0.223611555
14041.0,4.066661919,0.085463998,3372.0,2187.0,46.0,4233.0,0.907169858
42929.0,0.724452002,0.163059936,6283.0,9608.0,19.0,15180.0,1.605002939
69410.0,0.380348653,0.066272871,7662.0,16583.0,13.0,27267.0,0.956744514
259103.0,0.518712636,0.155922548,72933.0,64710.0,37.0,76427.0,2.794741718
21067.0,1.343333175,0.042720843,2078.0,5536.0,1.0,9388.0,0.435315703
6040.0,0.562913907,0.132450331,772.0,1621.0,19.0,2201.0,0.22581979
20092.0,0.900856062,0.024885527,2003.0,5248.0,18.0,7445.0,0.396322826
370963.0,0.392491974,0.059844243,125423.0,65781.0,26.0,105037.0,5.344050245
23517.0,0.331674959,0.012756729,2109.0,5355.0,28.0,8971.0,0.77956123
1362.0,1.688693098,0.0,135.0,369.0,48.0,533.0,0.024818126
35564.0,0.267124058,0.014059161,4253.0,9309.0,28.0,14951.0,1.178905285
118791.0,2.650874224,0.104385012,32817.0,22759.0,30.0,26831.0,6.262133756
20786.0,0.206870009,0.00481093,1485.0,6172.0,54.0,9519.0,0.644587093
75317.0,0.32794721,0.059747467,10369.0,17686.0,28.0,27187.0,2.496671053
17142.0,0.437521876,0.0233345,1502.0,4150.0,45.0,7144.0,0.232645251
522046.0,0.279094179,0.062638158,181587.0,109411.0,42.0,133178.0,8.111709791
147381.0,1.097834863,0.099741486,36166.0,20208.0,27.0,38151.0,3.335731582
26533.0,0.26382241,0.184675687,5964.0,6129.0,21.0,9984.0,0.62348128
15944.0,0.539387858,0.025087807,1742.0,3960.0,22.0,7696.0,0.54059311
122492.0,0.166541488,0.027756915,18420.0,33231.0,42.0,46748.0,1.903318014
53126.0,1.389150322,0.109174416,5486.0,7862.0,48.0,18373.0,0.968052681
5754.0,4.310045186,0.139033716,867.0,1503.0,40.0,2230.0,0.182408214
6843.0,3.521847143,0.043840421,1074.0,1917.0,8.0,2355.0,0.10693006
47334.0,0.67393417,0.067604682,7690.0,11941.0,28.0,18615.0,1.569067111
425423.0,0.621969193,0.089792983,117629.0,76445.0,27.0,122306.0,9.628764472
6562.0,1.005790917,0.091435538,949.0,1864.0,20.0,2740.0,0.313280589
41179.0,22.15935307,0.089851623,3748.0,9667.0,40.0,18332.0,1.305420206
16207.0,0.845313753,0.024680694,1656.0,4382.0,27.0,5295.0,0.366819344
150926.0,0.325324994,0.08746008,22409.0,33148.0,24.0,57494.0,1.248825446
14288.0,0.412933931,0.034994401,2404.0,4326.0,12.0,5820.0,0.145567806
379099.0,0.858614768,0.125033303,84008.0,76042.0,37.0,126338.0,4.089044861
15765.0,0.424992071,0.038058991,1580.0,3784.0,17.0,6406.0,0.231381877
143351.0,1.125210149,0.100452735,15559.0,32782.0,37.0,51363.0,1.546215289
10212.0,0.235017626,0.137093615,990.0,2800.0,29.0,3857.0,0.203358159
5463.0,0.750503386,0.054914882,490.0,1566.0,17.0,2358.0,0.080180095
35989.0,3.378810192,0.133374087,5412.0,9022.0,31.0,13498.0,1.734842956
7462.0,1.688555347,0.080407397,647.0,1817.0,48.0,2985.0,0.135971259
3295.0,1.183611533,0.0,414.0,1194.0,38.0,1294.0,0.169068397
5278.0,0.606290262,0.056839712,771.0,1551.0,31.0,1778.0,0.254424994
21579.0,0.532925529,0.064877891,1145.0,5004.0,47.0,9405.0,0.366555589
62607.0,0.595780025,0.04951523,9271.0,15640.0,34.0,22681.0,0.576276868
618.0,0.323624596,0.0,107.0,172.0,31.0,238.0,0.029790573
34074.0,0.431413981,0.041087046,4854.0,8060.0,18.0,10591.0,0.672123431
15434.0,0.900609045,0.045354412,1603.0,4784.0,55.0,6003.0,0.353091595
37678.0,0.812145018,0.230903976,4754.0,8706.0,5.0,12752.0,1.100151469
3645.0,0.521262003,0.027434842,478.0,1142.0,19.0,1390.0,0.136277009
8996.0,0.822587817,0.044464206,1617.0,2410.0,31.0,2966.0,0.433650483
9485.0,10.2266737,0.063257775,1170.0,2357.0,40.0,3418.0,0.300685074
205560.0,0.642148278,0.083187391,24770.0,38669.0,18.0,65888.0,4.054754136
9788.0,0.316714344,0.020433183,1154.0,2204.0,28.0,3786.0,0.324460829
1360.0,0.955882353,0.0,206.0,505.0,31.0,514.0,0.065558543
8446.0,0.639355908,0.0,1115.0,2423.0,31.0,2666.0,0.407137837
13534.0,1.315206147,0.05172159,1866.0,4297.0,48.0,5170.0,0.246614181
21416.0,0.289503175,0.02334703,1793.0,5172.0,17.0,8312.0,0.314321235
118121.0,0.558749079,0.088045309,14982.0,20423.0,13.0,39735.0,1.628174885
4377.0,0.182773589,0.0,563.0,994.0,28.0,2102.0,0.145092465
30233.0,1.366056958,0.112459895,6358.0,8337.0,56.0,7990.0,1.517571144
2895.0,1.070811744,0.0,330.0,711.0,48.0,1028.0,0.052752184
197683.0,0.949499957,0.311610002,22050.0,22983.0,37.0,59708.0,2.132252143
221091.0,0.683428995,0.128906197,32929.0,37127.0,45.0,81061.0,3.000570009
19389.0,0.866470679,0.087678581,1550.0,4228.0,13.0,6896.0,0.267257159
41556.0,2.033400712,0.199730484,2079.0,6808.0,12.0,15424.0,0.423377361
4658.0,81.30098755,0.0,456.0,816.0,55.0,1637.0,0.106563474
3875.0,1.161290323,0.0,687.0,1113.0,46.0,1154.0,0.250358465
27943.0,0.232616398,0.017893569,2535.0,6355.0,18.0,10051.0,0.551186976
198627.0,0.238638252,0.028697005,26566.0,55450.0,39.0,80615.0,3.296448025
4909.0,0.387044205,0.122224486,545.0,1285.0,8.0,1396.0,0.076708997
50293.0,7.583560336,0.025848528,6934.0,11559.0,36.0,20622.0,0.427210557
180621.0,0.397517454,0.068652039,37535.0,40675.0,17.0,70240.0,2.650962634
19101.0,1.32977331,0.10470656,8676.0,4309.0,35.0,4783.0,0.373737967
30725.0,1.988608625,0.211554109,2727.0,6727.0,41.0,11250.0,0.447232965
207346.0,0.181821689,0.034242281,43968.0,55472.0,42.0,79715.0,3.221805317
1675.0,1.313432836,0.0,193.0,550.0,30.0,528.0,0.088298558
9872.0,52.77552674,1.762560778,1079.0,1157.0,2.0,3147.0,0.28112465
38601.0,1.207222611,0.108805471,10531.0,5887.0,56.0,9956.0,1.93761002
33406.0,1.397952464,0.119738969,5460.0,6409.0,20.0,11117.0,1.594856955
9378.0,1.10897846,0.042653018,1748.0,2512.0,20.0,3072.0,0.447721024
14908.0,0.395760665,0.080493695,1944.0,4508.0,19.0,5431.0,0.557371097
79115.0,1.466220059,0.098590659,12348.0,16036.0,56.0,24897.0,3.971244701
8064.0,0.806051587,0.012400794,642.0,2130.0,47.0,3470.0,0.136980595
173588.0,0.990851902,0.042053598,22425.0,37993.0,26.0,65127.0,2.500688731
22628.0,0.176772141,0.048612339,2507.0,4799.0,28.0,9851.0,0.750091913
4286.0,0.956602893,0.116658889,726.0,1037.0,8.0,1153.0,0.066973877
18240.0,0.16995614,0.032894737,4406.0,5047.0,42.0,6392.0,0.283418677
154141.0,0.655244224,0.088879662,29799.0,39067.0,26.0,55594.0,2.22053749
15596.0,0.26288792,0.025647602,1936.0,4021.0,17.0,5795.0,0.228901475
5505.0,9.336966394,0.0,810.0,1761.0,46.0,1989.0,0.355670541
32594.0,1.33460146,1.156654599,4072.0,3964.0,20.0,10137.0,1.55609075
29989.0,0.796958885,0.043349228,4740.0,7305.0,48.0,10132.0,0.546454313
351713.0,0.759710332,0.802074419,74044.0,45623.0,49.0,80229.0,6.00818448
25549.0,0.227014756,0.066538808,3175.0,5890.0,21.0,10406.0,0.60035892
58402.0,0.13355707,0.035957673,5574.0,14290.0,21.0,27382.0,1.372349668
2690.0,1.003717472,0.148698885,466.0,712.0,49.0,763.0,0.045952286
52460.0,6.469691193,0.263057568,6055.0,8008.0,32.0,15710.0,0.760692752
10124.0,0.64203872,0.118530225,1264.0,2904.0,19.0,3941.0,0.378509859
162124.0,1.449507784,0.24364067,14604.0,21622.0,48.0,54750.0,2.954195175
47240.0,0.32811177,0.031752752,6928.0,12601.0,21.0,20237.0,1.11006127
88571.0,0.735003557,0.418872995,12510.0,18624.0,29.0,33720.0,1.763771592
10715.0,0.597293514,0.167988801,953.0,3145.0,1.0,5115.0,0.221408257
50031.0,2.334552577,0.087945474,4799.0,12746.0,48.0,20999.0,0.911656132
19572.0,0.444512569,0.020437359,1711.0,4548.0,22.0,8662.0,0.663603133
18504.0,0.237786425,0.021616948,2065.0,4252.0,29.0,6917.0,0.368482117
32835.0,7.452413583,0.121821227,6714.0,10333.0,35.0,10019.0,0.642463019
259201.0,0.541278776,0.070601579,73505.0,49212.0,27.0,69284.0,5.866597198
4686.0,1.85659411,0.021340162,611.0,1322.0,31.0,1654.0,0.225887746
24943.0,0.485106042,0.032073127,1615.0,5493.0,29.0,10112.0,0.496706087
655.0,2.13740458,0.0,93.0,259.0,35.0,274.0,0.012815997
15000.0,0.92,0.173333333,2091.0,4846.0,37.0,5682.0,0.161793286
57835.0,0.247255122,0.041497363,12308.0,8714.0,39.0,19370.0,0.959839657
967612.0,0.956478423,0.132284428,320897.0,214443.0,36.0,275519.0,8.219316046
93152.0,0.202894194,0.046161113,21203.0,19251.0,21.0,33799.0,2.188916754
2761581.0,0.279079267,0.04663995,553997.0,563748.0,12.0,841621.0,28.13530837
36552.0,1.381593346,0.128583935,4028.0,8504.0,48.0,14206.0,0.666044152
1769.0,1.526286037,0.113058225,364.0,514.0,38.0,630.0,0.090768435
21332.0,2.789236827,0.075004688,4131.0,6829.0,27.0,7002.0,0.482815465
10362.0,0.723798495,0.067554526,1334.0,4705.0,26.0,4564.0,0.149273778
166614.0,0.779046179,0.066621052,21270.0,37797.0,37.0,65017.0,1.797135103
24440.0,5.470540098,0.40507365,2880.0,5694.0,32.0,8598.0,0.3543906
105424.0,0.66303688,0.095803612,13240.0,41387.0,12.0,44391.0,1.074071972
5420.0,0.535055351,0.055350554,788.0,1719.0,20.0,1906.0,0.258759645
17171.0,0.361073904,0.046590181,1405.0,3982.0,28.0,7032.0,0.569198702
22698.0,0.726936294,0.022028373,2581.0,6116.0,37.0,9066.0,0.2448256
980.0,1.734693878,0.102040816,52.0,156.0,49.0,313.0,0.016740981
40085.0,0.44405638,0.029936385,4821.0,9523.0,36.0,15374.0,0.340499378
37480.0,0.869797225,0.114727855,4145.0,9809.0,5.0,13982.0,1.094370111
29094.0,0.247473706,0.027497078,4058.0,8634.0,54.0,13406.0,0.902223463
13632.0,10.04254695,0.102699531,1987.0,1663.0,38.0,4054.0,0.699465975
76397.0,0.414937759,0.086390827,26564.0,22611.0,51.0,24354.0,0.861045225
7671.0,79.28562117,0.23464998,489.0,851.0,2.0,2504.0,0.218446839
10231.0,23.06714886,0.029322647,1223.0,2798.0,40.0,4313.0,0.324334105
4212.0,0.759734093,0.071225071,460.0,1604.0,17.0,1774.0,0.061819249
71671.0,0.740885435,0.348816118,7111.0,11300.0,21.0,27396.0,1.684149054
7182.0,0.626566416,0.055694793,721.0,2206.0,5.0,3112.0,0.209705607
21229.0,1.290687267,0.471053747,2881.0,5172.0,48.0,8188.0,0.386831125
14971.0,1.703293033,0.100193708,2147.0,3421.0,56.0,4919.0,0.751482076
14653.0,0.90766396,0.040947246,1972.0,3661.0,20.0,5555.0,0.699558132
2869.0,1.812478215,0.03485535,499.0,1067.0,38.0,1154.0,0.147210085
892697.0,0.564917324,0.123222101,234993.0,201242.0,9.0,263554.0,7.995796975
71375.0,0.805604203,0.161120841,13686.0,16604.0,12.0,25369.0,0.7271768
16806.0,10.9187195,0.089253838,1767.0,4545.0,40.0,7041.0,0.532768935
91083.0,0.27337703,0.032936992,10808.0,24903.0,42.0,34681.0,1.415275403
11372.0,2.427013718,0.307773479,773.0,2515.0,41.0,3923.0,0.165530782
25083.0,0.486385201,0.063788223,5163.0,6208.0,13.0,7556.0,0.345743015
164044.0,0.422447636,0.089610105,24204.0,21365.0,13.0,51513.0,2.261175581
50251.0,0.465662375,0.113430579,12144.0,12065.0,24.0,15345.0,0.41579799
2231647.0,1.226493258,0.868282484,347159.0,405618.0,32.0,754963.0,32.35984935
112664.0,0.457999006,0.096747852,23164.0,18983.0,24.0,40757.0,0.932229503
13994.0,0.800343004,0.100042876,1839.0,3649.0,48.0,5346.0,0.254996221
448273.0,0.362502314,0.07294662,74687.0,99386.0,42.0,137789.0,6.965402442
136349.0,0.444447704,0.046204959,24210.0,22152.0,27.0,38764.0,3.086040028
10023.0,0.379128006,0.019954106,1464.0,2723.0,28.0,4288.0,0.332250806
7824.0,2.68404908,0.051124744,1858.0,1439.0,8.0,2221.0,0.122259358
39921.0,0.991959119,0.290573883,2464.0,7520.0,13.0,13392.0,0.550269381
79388.0,0.219176702,0.021413816,8481.0,21111.0,42.0,33866.0,1.23355493
55626.0,0.471002769,0.025168087,7259.0,14999.0,17.0,20084.0,0.816419173
277097.0,0.417182431,0.090581998,57927.0,61034.0,42.0,88350.0,4.305617605
76493.0,0.3137542,0.045755821,17288.0,19389.0,33.0,25593.0,1.578968166
874759.0,0.329462172,0.034180843,149504.0,192977.0,26.0,309434.0,12.60167739
29189.0,0.428243516,0.14731577,6085.0,6652.0,51.0,10236.0,0.328979529
8903.0,0.370661575,0.044928676,609.0,2374.0,45.0,4119.0,0.120828414
792582.0,4.298608851,0.128314799,161750.0,140665.0,40.0,266544.0,25.12573296
13257.0,0.28664102,0.0,1048.0,3211.0,21.0,6252.0,0.311517406
22061.0,0.652735597,0.054394633,3642.0,5000.0,5.0,7859.0,0.644154189
323780.0,0.284143554,0.081845698,88572.0,55235.0,21.0,108765.0,7.608290391
16320.0,0.821078431,0.049019608,1679.0,4245.0,29.0,5824.0,0.324990712
153207.0,1.533219761,0.134458608,28155.0,35763.0,8.0,42033.0,2.394042627
3977.0,0.452602464,0.0,560.0,1112.0,31.0,1388.0,0.191710535
22752.0,0.602144866,0.02197609,4483.0,7345.0,51.0,8784.0,0.256430239
3093.0,1.002263175,0.06466214,525.0,974.0,20.0,1144.0,0.147664867
19759.0,6.042815932,0.121463637,1457.0,2912.0,53.0,5287.0,0.241232307
4989.0,0.661455201,0.0,549.0,1693.0,27.0,1868.0,0.11291798
621354.0,0.278424216,0.066950563,195373.0,142622.0,34.0,180828.0,5.719359445
41239.0,0.448604476,0.031523558,3521.0,8720.0,5.0,17794.0,1.204128309
314305.0,1.611810184,0.160353797,50460.0,48279.0,8.0,83464.0,4.911391567
30785.0,0.302095176,0.025986682,4456.0,7781.0,55.0,10163.0,0.704284357
77036.0,2.063970092,0.262215068,13702.0,18408.0,53.0,24237.0,0.940511766
230163.0,0.237223185,0.04344747,66902.0,52232.0,36.0,72631.0,1.955104359
5527.0,0.850370907,0.0,815.0,1687.0,31.0,2241.0,0.266427992
86934.0,0.677525479,0.036809534,11566.0,22393.0,45.0,36586.0,1.179837954
28823.0,0.28102557,0.003469451,3431.0,7914.0,54.0,13121.0,0.89381958
24015.0,2.2402665,0.199875078,2098.0,4145.0,16.0,7079.0,0.616047242
1243857.0,0.265625389,0.043654536,279259.0,297844.0,39.0,445409.0,20.64326578
13746.0,0.872981231,0.014549687,861.0,3871.0,48.0,6051.0,0.250477208
41260.0,1.059137179,0.058167717,4695.0,9637.0,48.0,15425.0,0.751832504
38458.0,0.392636123,0.031202871,3821.0,9126.0,29.0,15184.0,0.765839021
55655.0,3.713952026,0.08624562,5144.0,14110.0,37.0,22361.0,0.600307022
225909.0,0.270462886,0.122615744,49199.0,45693.0,19.0,71501.0,8.446146169
763.0,2.621231979,0.0,138.0,232.0,38.0,270.0,0.039149981
811.0,1.356350185,0.0,318.0,329.0,8.0,240.0,0.012672845
49090.0,0.319820737,0.030556121,7842.0,12932.0,17.0,17991.0,0.720490728
26321.0,0.262148095,0.037992477,1858.0,6066.0,21.0,11641.0,0.618499634
28558.0,1.859373906,0.322151411,3231.0,6047.0,8.0,8302.0,0.446252908
14520.0,0.509641873,0.103305785,2047.0,4258.0,45.0,5948.0,0.19706038
2303.0,1.172383847,0.21710812,353.0,770.0,8.0,693.0,0.03598713
76796.0,0.390645346,0.06771186,17308.0,16261.0,29.0,26221.0,1.529288404
1903.0,0.788229112,0.0,235.0,723.0,38.0,683.0,0.097644054
109864.0,0.364086507,0.040959732,26474.0,27978.0,36.0,34020.0,0.933232471
25735.0,0.32640373,0.046629104,2714.0,4684.0,28.0,12094.0,0.853085353
10627.0,0.225839842,0.018819987,901.0,2751.0,1.0,4769.0,0.219589879
28999.0,0.386220215,0.024138763,6154.0,7904.0,50.0,8919.0,0.648230318
26111.0,0.907663437,0.06510666,3319.0,6712.0,20.0,9773.0,1.246581751
1955.0,1.483375959,0.10230179,275.0,704.0,31.0,723.0,0.094240406
44887.0,3.216967051,0.15371934,4264.0,10922.0,37.0,19038.0,0.484161015
11573.0,0.570292923,0.103689622,1204.0,2897.0,37.0,4636.0,0.124828913
40011.0,0.707305491,0.432381095,5773.0,9579.0,27.0,13012.0,0.905584548
43724.0,5.091025524,0.352209313,7163.0,14018.0,6.0,14232.0,0.396817204
16867.0,0.551372503,0.065216102,3110.0,5564.0,13.0,6805.0,0.232494017
3758.0,0.904736562,0.0,557.0,1232.0,27.0,1339.0,0.085056278
17603.0,0.602170085,0.068170198,2623.0,4083.0,29.0,6339.0,0.350539921
2920.0,0.890410959,0.171232877,336.0,737.0,30.0,847.0,0.153929427
309176.0,0.225437938,0.047545734,89911.0,69798.0,33.0,97555.0,6.382009616
20388.0,0.515008829,0.009809692,1546.0,5162.0,21.0,8780.0,0.479084022
37147.0,0.374189033,0.059224163,4634.0,9289.0,19.0,13023.0,1.388829094
2632.0,0.189969605,0.0,342.0,885.0,31.0,1050.0,0.126875063
179349.0,0.877618498,0.170059493,33286.0,34353.0,12.0,66726.0,1.827228469
33044.0,0.562885849,0.066577896,3349.0,7787.0,47.0,13915.0,0.561307886
2962.0,3.274814315,0.0,369.0,771.0,48.0,1084.0,0.053973046
1392.0,2.442528736,0.0,232.0,375.0,46.0,463.0,0.089935221
